applicant_id,age,gender,marital_status,education_level,family_size,dependents,employment_type,monthly_income,district,urban_rural,land_ownership_acres,house_ownership,vehicle_ownership,livestock_count,bank_account,mobile_banking_user,mobile_payment_score,existing_loans,existing_debt_amount,electricity_payment_history,village_savings_member,guarantor_available,gn_recommendation,previous_mfi_loans,previous_default,loan_amount_requested,loan_purpose,loan_term_months,debt_to_income_ratio,loan_to_income_ratio,employment_stability_score,monthly_payment,payment_to_income_ratio,default
APP001107,27,Female,Widowed,O/L Passed,7,3,Casual,32413,Polonnaruwa,Urban,1.0,Own,Bicycle,0,1,1,459,0,0,8,0,1,0,0,1,75000,Agriculture,12,0.0,2.3138864036034925,0.2222222222222222,6876.0,0.2121371054823682,1
APP001108,38,Male,Married,O/L Passed,3,0,Daily Wage,24449,Anuradhapura,Rural,0.75,Rent,Motorcycle,0,1,1,605,0,0,14,0,1,1,0,0,50000,Education,6,0.0,2.045073418135711,0.3888888888888889,8776.26,0.3589619207329543,1
APP001109,47,Female,Single,Grade 5-8,6,1,Self-Employed,68122,Polonnaruwa,Rural,0.25,Family,None,0,1,1,644,0,0,32,0,0,0,2,0,100000,Medical,12,0.0,1.467954552127066,0.8888888888888888,9168.0,0.13458207333900943,0
APP001110,54,Male,Married,Grade 9-10,4,3,Farmer,51746,Galle,Rural,1.5,Own,None,9,0,1,438,0,0,21,1,1,0,1,0,25000,Agriculture,6,0.0,0.48312913075406794,0.5833333333333334,4388.13,0.08480133730143392,1
APP001111,47,Female,Married,A/L Passed,2,3,Casual,23709,Trincomalee,Rural,0.5,Own,None,0,1,1,531,0,0,10,0,1,1,0,1,300000,Business,24,0.0,12.653422750854107,0.2777777777777778,14977.23,0.6317107427559154,1
APP001112,37,Female,Married,O/L Passed,3,3,Permanent,55358,Ampara,Urban,10.0,Own,None,0,0,1,509,0,0,5,1,1,0,0,0,100000,Medical,24,0.0,1.8064236424726328,0.1388888888888889,4992.41,0.09018407456916795,0
APP001113,63,Female,Married,Grade 9-10,4,2,Self-Employed,31023,Mullaitivu,Estate,1.0,Own,Three-wheeler,0,1,1,640,0,0,16,0,0,0,1,0,50000,Debt Consolidation,12,0.0,1.6117074428649711,0.4444444444444444,4584.0,0.14776133836186056,1
APP001114,64,Female,Married,O/L Passed,2,2,Permanent,125387,Colombo,Estate,0.0,Family,Motorcycle,0,1,1,656,0,0,4,0,1,1,1,0,150000,Debt Consolidation,36,0.0,1.196296266758117,0.1111111111111111,5422.86,0.04324898115434614,0
APP001115,44,Female,Married,Diploma,3,3,Farmer,46756,Kilinochchi,Urban,0.0,Own,None,9,1,0,592,1,176386,8,1,1,0,0,0,500000,Debt Consolidation,36,3.772478398494311,10.69381469757892,0.2222222222222222,18076.2,0.38660706647275217,1
APP001116,45,Male,Married,A/L Passed,4,4,Casual,36513,Vavuniya,Rural,0.5,Rent,Bicycle,0,0,1,487,1,18267,28,0,0,0,0,0,50000,Education,36,0.5002875688111084,1.3693752909922494,0.7777777777777778,1807.62,0.04950620327006819,1
APP001117,27,Female,Married,Grade 9-10,4,2,Self-Employed,69289,Colombo,Urban,0.75,Rent,None,0,1,1,718,0,0,22,0,0,1,2,0,25000,Business,48,0.0,0.3608076318030279,0.6111111111111112,734.37,0.010598652022687585,0
APP001118,26,Male,Married,Grade 5-8,7,1,Permanent,88097,Gampaha,Rural,0.5,Own,Motorcycle,0,1,1,612,0,0,35,0,1,0,0,0,150000,Business,48,0.0,1.702668649329716,0.9722222222222222,4406.25,0.05001589157406041,0
APP001119,44,Male,Married,Grade 9-10,4,2,Casual,26145,Hambantota,Rural,1.0,Own,Motorcycle,0,1,0,422,0,0,30,1,0,1,0,0,200000,Education,24,0.0,7.649646203863071,0.8333333333333334,9984.82,0.3819017020462803,1
APP001120,53,Male,Married,Diploma,7,4,Farmer,39192,Vavuniya,Estate,0.0,Own,Bicycle,2,1,1,505,1,49812,19,0,1,0,1,0,300000,Emergency,6,1.2709736680955297,7.654623392529087,0.5277777777777778,52657.56,1.3435793018983466,1
APP001121,49,Male,Married,O/L Passed,5,0,Permanent,77259,Matale,Urban,0.0,Own,Bicycle,0,1,1,449,1,216874,22,0,1,1,1,0,150000,Medical,48,2.807103379541542,1.9415213761503514,0.6111111111111112,4406.25,0.057032190424416575,1
APP001122,63,Female,Married,O/L Passed,6,2,Self-Employed,38839,Hambantota,Rural,0.0,Own,None,0,1,0,534,0,0,6,1,1,1,1,0,25000,Emergency,48,0.0,0.6436828960580859,0.16666666666666666,734.37,0.018908056335127064,1
APP001123,42,Male,Married,O/L Passed,2,3,Daily Wage,19392,Vavuniya,Rural,0.5,Own,Motorcycle,0,1,1,479,1,204150,35,0,1,0,0,0,300000,Wedding,18,10.527537128712872,15.470297029702971,0.9722222222222222,19141.73,0.9870941625412541,1
APP001124,46,Female,Widowed,O/L Passed,6,3,Farmer,29447,Matale,Rural,0.75,Rent,Three-wheeler,2,1,1,669,0,0,3,0,1,0,3,0,100000,Emergency,12,0.0,3.395931673854722,0.08333333333333333,9168.0,0.3113390158590009,1
APP001125,48,Male,Married,A/L Passed,6,3,Farmer,39033,Batticaloa,Rural,0.0,Own,Three-wheeler,2,0,1,657,1,35875,23,0,1,1,0,0,150000,Agriculture,48,0.9190940998642174,3.842902159711014,0.6388888888888888,4406.25,0.11288525094151103,1
APP001126,41,Male,Married,O/L Passed,7,0,Permanent,136891,Galle,Urban,0.5,Rent,None,0,1,1,671,0,0,13,0,1,1,0,0,100000,Emergency,48,0.0,0.7305082145648728,0.3611111111111111,2937.5,0.021458678802843138,0
APP001127,27,Male,Married,Grade 5-8,6,4,Casual,25129,Mullaitivu,Rural,0.0,Own,Motorcycle,0,1,1,664,0,0,24,0,1,0,1,0,75000,Debt Consolidation,6,0.0,2.984599466751562,0.6666666666666666,13164.39,0.5238724183214613,1
APP001128,37,Male,Married,Grade 5-8,4,1,Daily Wage,25907,Ampara,Estate,0.0,Rent,Motorcycle,0,1,1,452,0,0,6,1,1,0,0,0,25000,Vehicle,18,0.0,0.9649901571003976,0.16666666666666666,1595.14,0.06157177596788513,1
APP001129,40,Male,Married,O/L Passed,7,4,Farmer,39637,Nuwara Eliya,Rural,0.75,Family,Three-wheeler,7,1,1,631,1,105803,14,0,1,1,1,0,75000,Education,24,2.6692988874031838,1.892171455962863,0.3888888888888889,3744.31,0.09446502005701743,1
APP001130,61,Female,Widowed,Diploma,6,0,Self-Employed,58196,Gampaha,Rural,0.0,Own,None,0,1,1,456,0,0,12,0,0,0,0,0,150000,Wedding,18,0.0,2.577496735170802,0.3333333333333333,9570.87,0.1644592411849612,1
APP001131,40,Male,Married,Grade 9-10,7,3,Farmer,40369,Ampara,Rural,0.75,Family,Motorcycle,5,1,1,552,1,266679,18,0,1,0,0,0,25000,Debt Consolidation,24,6.606034333275534,0.6192870767172831,0.5,1248.1,0.030917288018033638,1
APP001132,42,Female,Married,Diploma,5,4,Self-Employed,22589,Puttalam,Rural,1.0,Rent,None,0,1,1,634,1,275678,11,0,1,1,0,0,150000,Emergency,24,12.204081632653061,6.640400194785072,0.3055555555555556,7488.62,0.33151622471114256,1
APP001133,48,Male,Single,A/L Passed,7,1,Permanent,53560,Matale,Rural,1.5,Rent,Motorcycle,0,1,1,596,0,0,25,0,1,0,1,0,300000,Emergency,48,0.0,5.6011949215832715,0.6944444444444444,8812.5,0.1645351008215086,0
APP001134,60,Male,Married,Grade 9-10,3,3,Farmer,21034,Kandy,Urban,0.0,Rent,Bicycle,0,1,0,763,1,180952,32,0,1,0,2,0,25000,Wedding,48,8.602833507654275,1.1885518684035372,0.8888888888888888,734.37,0.03491347342398022,1
APP001135,27,Female,Single,Grade 5-8,4,1,Farmer,18169,Mullaitivu,Rural,0.25,Own,Motorcycle,2,1,0,565,0,0,14,0,1,1,0,0,100000,Housing,48,0.0,5.503880235566074,0.3888888888888889,2937.5,0.16167648191975342,1
APP001136,21,Male,Married,Grade 5-8,2,2,Self-Employed,23239,Nuwara Eliya,Urban,0.75,Own,Three-wheeler,0,1,0,680,0,0,5,0,0,1,3,0,50000,Agriculture,6,0.0,2.151555574680494,0.1388888888888889,8776.26,0.37765222255690867,1
APP001137,52,Male,Married,A/L Passed,3,1,Daily Wage,15415,Matara,Rural,1.0,Own,Bicycle,0,1,1,543,1,71807,24,0,1,0,2,1,200000,Housing,36,4.6582549464807,12.974375608173856,0.6666666666666666,7230.48,0.4690548167369445,1
APP001138,33,Male,Married,Grade 9-10,3,3,Casual,34952,Ratnapura,Urban,1.0,Own,Motorcycle,0,0,0,583,1,183962,16,0,0,1,0,0,50000,Housing,36,5.263275349050126,1.4305333028152896,0.4444444444444444,1807.62,0.05171721217669947,1
APP001139,50,Male,Married,O/L Passed,3,2,Casual,26408,Kalutara,Rural,0.0,Family,None,0,1,0,533,0,0,35,0,0,1,2,0,500000,Agriculture,6,0.0,18.93365646773705,0.9722222222222222,87762.61,3.3233342169039686,1
APP001140,43,Female,Married,O/L Passed,6,3,Daily Wage,15484,Kandy,Urban,0.0,Rent,Bicycle,0,1,1,587,0,0,8,0,0,0,1,1,25000,Business,12,0.0,1.6145698785843452,0.2222222222222222,2292.0,0.14802376646861276,1
APP001141,39,Male,Married,A/L Passed,7,3,Farmer,36225,Colombo,Urban,0.5,Own,Bicycle,3,1,0,772,0,0,27,0,1,0,2,0,300000,Housing,24,0.0,8.281573498964804,0.75,14977.23,0.4134501035196687,0
APP001142,52,Female,Married,Grade 5-8,7,2,Self-Employed,81104,Gampaha,Rural,0.75,Rent,None,0,1,0,754,0,0,34,1,1,1,2,0,75000,Vehicle,12,0.0,0.924738607220359,0.9444444444444444,6876.0,0.08478003550996252,0
APP001143,50,Female,Married,O/L Passed,6,1,Permanent,50936,Vavuniya,Urban,0.0,Rent,Three-wheeler,0,1,0,601,1,182401,2,1,1,0,2,0,25000,Wedding,24,3.5809839798963403,0.4908119993717606,0.05555555555555555,1248.1,0.024503298256635775,1
APP001144,49,Male,Single,O/L Passed,4,0,Permanent,69612,Hambantota,Rural,0.0,Own,None,0,1,1,627,0,0,10,0,1,0,0,0,100000,Agriculture,48,0.0,1.4365339309314487,0.2777777777777778,2937.5,0.0421981842211113,0
APP001145,49,Female,Married,O/L Passed,6,0,Farmer,37410,Mannar,Rural,0.75,Own,Motorcycle,1,1,1,605,1,13739,19,1,1,1,1,0,200000,Vehicle,24,0.36725474472066294,5.346164127238707,0.5277777777777778,9984.82,0.2669024325046779,0
APP001146,50,Male,Widowed,A/L Passed,6,0,Casual,44997,Jaffna,Urban,0.0,Own,Three-wheeler,0,0,1,634,1,92533,22,1,1,1,0,0,500000,Emergency,48,2.056425983954486,11.111851901237861,0.6111111111111112,14687.5,0.3264106495988621,1
APP001147,36,Female,Married,Grade 9-10,6,0,Farmer,54733,Jaffna,Rural,0.0,Family,Three-wheeler,5,1,0,785,0,0,29,0,1,1,0,0,500000,Vehicle,36,0.0,9.135256609358157,0.8055555555555556,18076.2,0.3302614510441598,0
APP001148,60,Male,Married,A/L Passed,4,4,Daily Wage,19184,Kurunegala,Rural,0.0,Rent,Motorcycle,0,1,0,698,0,0,35,0,0,1,0,0,75000,Education,36,0.0,3.9095079232693912,0.9722222222222222,2711.43,0.14133809424520433,1
APP001149,39,Female,Married,A/L Passed,4,0,Farmer,39863,Mannar,Rural,0.0,Own,None,9,1,0,573,1,27487,11,1,1,0,0,0,25000,Education,24,0.6895366630710182,0.6271479818377944,0.3055555555555556,1248.1,0.03130973584527005,1
APP001150,38,Male,Married,O/L Passed,5,2,Casual,20380,Badulla,Rural,0.5,Own,Three-wheeler,0,1,1,610,0,0,35,0,1,1,2,0,300000,Wedding,48,0.0,14.720314033366044,0.9722222222222222,8812.5,0.43240922473012755,0
APP001151,21,Male,Married,A/L Passed,5,0,Farmer,38710,Ampara,Rural,0.0,Rent,None,0,1,1,622,0,0,34,0,0,0,2,0,200000,Agriculture,36,0.0,5.1666236114699045,0.9444444444444444,7230.48,0.18678584345130456,0
APP001152,34,Female,Single,O/L Passed,5,3,Casual,30285,Monaragala,Rural,0.0,Family,Three-wheeler,0,1,1,509,0,0,33,1,1,0,3,0,200000,Education,36,0.0,6.6039293379560835,0.9166666666666666,7230.48,0.23874789499752352,1
APP001153,22,Female,Married,Grade 5-8,5,0,Permanent,57260,Nuwara Eliya,Urban,0.0,Rent,Motorcycle,0,1,1,751,0,0,3,1,1,0,0,0,300000,Wedding,48,0.0,5.239259517988124,0.08333333333333333,8812.5,0.15390324834090116,0
APP001154,48,Male,Married,A/L Passed,7,1,Permanent,62879,Ratnapura,Rural,0.0,Rent,Motorcycle,0,1,0,398,0,0,23,0,1,1,1,0,25000,Debt Consolidation,18,0.0,0.3975890201816187,0.6388888888888888,1595.14,0.02536840598610029,1
APP001155,50,Male,Married,O/L Passed,3,2,Casual,31143,Kegalle,Rural,0.75,Own,None,0,1,0,670,0,0,35,1,1,0,1,1,150000,Business,18,0.0,4.816491667469415,0.9722222222222222,9570.87,0.30732010403622007,1
APP001156,58,Female,Single,O/L Passed,3,2,Daily Wage,28976,Ratnapura,Rural,0.0,Own,Motorcycle,0,0,1,611,1,18984,27,0,1,1,0,0,100000,Housing,48,0.6551628934290448,3.451131971286582,0.75,2937.5,0.10137700165654334,1
APP001157,24,Female,Widowed,Grade 9-10,5,4,Permanent,102949,Polonnaruwa,Rural,0.5,Own,Three-wheeler,0,1,1,469,1,295274,1,1,1,1,0,0,100000,Agriculture,24,2.8681580199904806,0.9713547484676879,0.027777777777777776,4992.41,0.04849401159797569,1
APP001158,21,Female,Married,Diploma,5,3,Permanent,61578,Ratnapura,Rural,0.0,Rent,Three-wheeler,0,1,1,545,0,0,4,0,0,0,0,0,300000,Housing,36,0.0,4.8718698236383124,0.1111111111111111,10845.72,0.1761297866121017,1
APP001159,28,Female,Married,O/L Passed,2,2,Pensioner,29726,Jaffna,Urban,0.0,Own,None,0,1,1,393,0,0,27,0,1,0,3,0,50000,Vehicle,18,0.0,1.6820292000269124,0.75,3190.29,0.10732321873107717,0
APP001160,49,Female,Married,Grade 5-8,3,1,Permanent,87331,Batticaloa,Rural,0.0,Rent,Three-wheeler,0,1,1,819,0,0,12,1,0,0,3,0,150000,Emergency,12,0.0,1.7176031420686813,0.3333333333333333,13752.0,0.1574698560648567,0
APP001161,59,Female,Married,O/L Passed,2,0,Farmer,45015,Hambantota,Rural,0.0,Own,None,0,1,1,500,0,0,35,0,0,1,2,0,300000,Wedding,24,0.0,6.664445184938354,0.9722222222222222,14977.23,0.33271642785738087,1
APP001162,23,Male,Widowed,A/L Passed,2,2,Casual,32622,Ratnapura,Urban,0.75,Rent,Motorcycle,0,1,1,661,1,83794,8,0,0,1,0,0,75000,Housing,24,2.5686346637238673,2.299061982711054,0.2222222222222222,3744.31,0.11477867696646435,1
APP001163,52,Male,Married,A/L Passed,6,1,Permanent,101519,Gampaha,Urban,0.25,Own,Motorcycle,0,1,0,744,1,178351,29,0,1,0,0,0,200000,Housing,12,1.756823845782563,1.9700745673223732,0.8055555555555556,18336.0,0.18061643633211516,0
APP001164,30,Female,Married,O/L Passed,7,0,Daily Wage,31178,Kurunegala,Urban,1.0,Own,None,0,1,1,557,0,0,26,0,1,1,2,0,500000,Agriculture,24,0.0,16.036949130797357,0.7222222222222222,24962.05,0.8006302521008403,1
APP001165,30,Female,Single,Diploma,4,4,Permanent,122526,Mannar,Estate,0.0,Rent,None,0,1,1,583,1,50080,12,1,0,0,0,0,50000,Vehicle,36,0.40872957576351143,0.40807665311852176,0.3333333333333333,1807.62,0.014752950394202047,1
APP001166,39,Male,Married,Grade 9-10,3,2,Self-Employed,95857,Kalutara,Rural,0.0,Own,Motorcycle,0,1,1,651,1,284983,27,0,0,1,1,0,500000,Education,18,2.973001450076677,5.2161031536559666,0.75,31902.89,0.3328175302794788,1
APP001167,54,Male,Married,O/L Passed,5,2,Casual,42429,Galle,Urban,0.0,Family,Bicycle,0,1,0,591,0,0,17,0,1,1,0,0,100000,Vehicle,6,0.0,2.356878550048316,0.4722222222222222,17552.52,0.41369157887294067,1
APP001168,53,Female,Married,Diploma,5,1,Permanent,139365,Hambantota,Urban,1.0,Own,None,0,1,0,743,1,234979,33,1,1,0,3,0,25000,Education,18,1.6860689556201343,0.17938506798694076,0.9166666666666666,1595.14,0.011445771893947548,0
APP001169,43,Male,Married,Diploma,4,3,Permanent,66366,Matara,Rural,0.0,Own,Motorcycle,0,0,0,532,0,0,20,0,1,0,0,0,150000,Agriculture,48,0.0,2.260193472561251,0.5555555555555556,4406.25,0.06639318325648676,1
APP001170,48,Male,Married,A/L Passed,3,4,Permanent,82955,Kegalle,Rural,0.25,Rent,Three-wheeler,0,1,1,752,1,195629,0,0,0,1,0,0,100000,Emergency,12,2.3582544753179433,1.2054728467241276,0.0,9168.0,0.11051775058766801,1
APP001171,52,Male,Married,Diploma,5,3,Permanent,129830,Nuwara Eliya,Rural,0.0,Family,Motorcycle,0,1,0,784,0,0,22,0,0,0,1,0,100000,Medical,6,0.0,0.7702380035430948,0.6111111111111112,17552.52,0.13519617961950242,0
APP001172,27,Male,Single,Grade 5-8,5,2,Farmer,58677,Colombo,Rural,0.0,Own,None,7,0,1,574,0,0,33,0,0,0,0,0,150000,Housing,48,0.0,2.5563679124699625,0.9166666666666666,4406.25,0.07509330742880516,1
APP001173,49,Male,Married,Diploma,6,3,Self-Employed,61911,Mullaitivu,Rural,2.0,Family,None,0,1,1,504,1,92036,35,0,1,1,3,0,100000,Debt Consolidation,48,1.4865855825297605,1.6152218507211966,0.9722222222222222,2937.5,0.04744714186493515,1
APP001174,28,Male,Married,Grade 9-10,2,0,Casual,32886,Ampara,Urban,0.5,Own,Motorcycle,0,1,1,521,1,115528,8,0,1,0,0,0,500000,Medical,36,3.5129842486164327,15.20403819254394,0.2222222222222222,18076.2,0.5496624703521256,1
APP001175,21,Male,Married,Grade 9-10,5,4,Self-Employed,73619,Ampara,Rural,1.0,Own,Motorcycle,0,1,1,535,1,193255,7,1,1,1,2,0,500000,Business,36,2.6250696151808635,6.791724962305927,0.19444444444444445,18076.2,0.2455371575272688,1
APP001176,23,Female,Married,Grade 9-10,7,3,Daily Wage,23528,Kandy,Estate,0.75,Own,Motorcycle,0,1,1,551,0,0,29,0,1,0,1,0,50000,Vehicle,18,0.0,2.125127507650459,0.8055555555555556,3190.29,0.13559546072764367,0
APP001177,44,Male,Married,O/L Passed,3,0,Daily Wage,34791,Nuwara Eliya,Rural,0.5,Own,Three-wheeler,0,1,1,496,1,95376,35,1,1,0,1,0,300000,Housing,24,2.7413986375786843,8.622919720617402,0.9722222222222222,14977.23,0.4304915064240752,1
APP001178,43,Female,Married,Grade 9-10,7,1,Farmer,26301,Batticaloa,Rural,0.0,Own,Bicycle,3,0,1,645,0,0,35,1,1,1,2,0,500000,Education,48,0.0,19.01068400441048,0.9722222222222222,14687.5,0.5584388426295578,0
APP001179,28,Female,Married,Grade 9-10,4,3,Daily Wage,14354,Badulla,Rural,0.5,Own,None,0,1,0,633,1,138219,17,0,0,1,1,0,150000,Housing,24,9.62930193674237,10.450048766894245,0.4722222222222222,7488.62,0.5217096279782639,1
APP001180,57,Male,Married,Grade 5-8,6,4,Casual,20319,Matara,Rural,0.0,Own,Three-wheeler,0,1,1,534,1,39980,1,1,0,1,0,0,100000,Emergency,12,1.9676165165608543,4.921502042423348,0.027777777777777776,9168.0,0.4512033072493725,1
APP001181,23,Female,Married,Grade 9-10,3,0,Casual,15225,Colombo,Rural,0.25,Rent,Motorcycle,0,1,1,374,0,0,10,0,1,0,0,0,100000,Business,24,0.0,6.568144499178982,0.2777777777777778,4992.41,0.3279087027914614,1
APP001182,53,Male,Married,O/L Passed,6,3,Self-Employed,55779,Vavuniya,Rural,0.5,Own,Motorcycle,0,1,0,644,0,0,35,1,1,1,0,0,150000,Medical,36,0.0,2.6891841015435918,0.9722222222222222,5422.86,0.09722045931264454,0
APP001183,48,Female,Married,O/L Passed,2,1,Self-Employed,56894,Kurunegala,Rural,1.0,Family,Three-wheeler,0,0,1,452,1,176891,30,0,0,0,1,0,25000,Education,6,3.1091327732274054,0.43941364643020353,0.8333333333333334,4388.13,0.07712816817239077,1
APP001184,28,Male,Married,Grade 9-10,5,3,Self-Employed,99618,Kurunegala,Rural,0.75,Rent,Three-wheeler,0,1,1,624,1,24065,30,0,1,0,0,0,500000,Medical,48,0.24157280812704532,5.019173241783613,0.8333333333333334,14687.5,0.14743821397739365,0
APP001185,54,Female,Married,A/L Passed,3,0,Self-Employed,69250,Vavuniya,Urban,0.75,Own,Motorcycle,0,1,1,607,1,282703,23,1,0,1,0,0,75000,Agriculture,18,4.082353790613719,1.0830324909747293,0.6388888888888888,4785.43,0.06910368231046932,1
APP001186,55,Female,Married,Diploma,4,3,Pensioner,20458,Badulla,Urban,0.0,Own,None,0,1,0,567,0,0,20,1,1,0,0,0,150000,Agriculture,18,0.0,7.332095023951511,0.5555555555555556,9570.87,0.4678301886792453,1
APP001187,52,Male,Married,A/L Passed,2,4,Farmer,59770,Mullaitivu,Rural,0.0,Own,Car,0,0,1,664,1,134514,31,0,1,1,1,0,25000,Agriculture,18,2.2505270202442698,0.41827003513468297,0.8611111111111112,1595.14,0.026687970553789526,1
APP001188,44,Male,Single,Grade 9-10,2,2,Self-Employed,42300,Kilinochchi,Urban,0.0,Rent,Motorcycle,0,1,0,636,1,83969,29,0,0,1,0,0,200000,Education,24,1.985082742316785,4.7281323877068555,0.8055555555555556,9984.82,0.23604775413711584,1
APP001189,34,Female,Married,A/L Passed,6,0,Farmer,20699,Galle,Rural,0.75,Own,Bicycle,6,0,0,638,1,149728,7,1,0,0,2,0,100000,Debt Consolidation,6,7.233586163582782,4.831151263346055,0.19444444444444445,17552.52,0.847988791729069,1
APP001190,52,Female,Married,Grade 9-10,2,0,Casual,44485,Kurunegala,Urban,3.0,Own,Motorcycle,0,1,1,652,1,53210,32,0,1,1,0,1,50000,Housing,24,1.196133528155558,1.1239743733842869,0.8888888888888888,2496.21,0.05611352141171182,1
APP001191,63,Male,Married,Grade 5-8,3,0,Permanent,70285,Polonnaruwa,Rural,0.0,Family,Bicycle,0,1,1,608,0,0,0,0,1,0,1,0,200000,Medical,24,0.0,2.845557373550544,0.0,9984.82,0.1420618908728747,1
APP001192,36,Female,Married,Grade 9-10,6,0,Casual,16019,Badulla,Rural,0.0,Rent,Three-wheeler,0,1,0,527,0,0,32,0,0,1,2,0,300000,Medical,48,0.0,18.727760784068916,0.8888888888888888,8812.5,0.5501279730320244,1
APP001193,24,Male,Married,A/L Passed,2,3,Self-Employed,52471,Kandy,Rural,0.25,Own,Bicycle,0,1,1,707,0,0,12,1,1,1,0,0,100000,Education,36,0.0,1.905814640468068,0.3333333333333333,3615.24,0.06889977320805778,0
APP001194,57,Female,Married,Grade 9-10,4,4,Permanent,78671,Trincomalee,Urban,1.5,Own,Three-wheeler,0,1,1,714,0,0,21,1,0,0,2,0,100000,Debt Consolidation,48,0.0,1.27111642155305,0.5833333333333334,2937.5,0.03733904488312084,0
APP001195,41,Male,Single,Grade 5-8,7,1,Farmer,38270,Puttalam,Rural,0.5,Family,Three-wheeler,8,0,1,553,0,0,4,1,0,0,1,0,200000,Business,36,0.0,5.226025607525477,0.1111111111111111,7230.48,0.18893336817350403,1
APP001196,34,Female,Married,Grade 5-8,3,4,Casual,37615,Mullaitivu,Estate,0.0,Family,Three-wheeler,0,1,1,369,0,0,11,0,1,1,2,0,25000,Vehicle,48,0.0,0.6646284726837698,0.3055555555555556,734.37,0.0195233284593912,1
APP001197,51,Male,Married,Diploma,4,0,Self-Employed,33698,Jaffna,Rural,3.0,Own,Motorcycle,0,1,1,639,0,0,28,1,1,1,1,0,150000,Medical,48,0.0,4.451302747937563,0.7777777777777778,4406.25,0.1307570182206659,0
APP001198,38,Male,Single,O/L Passed,4,3,Permanent,144454,Kegalle,Urban,1.0,Own,Three-wheeler,0,1,1,698,0,0,2,0,1,0,0,0,500000,Emergency,24,0.0,3.4613094826034585,0.05555555555555555,24962.05,0.17280276074044332,0
APP001199,27,Male,Widowed,Grade 9-10,6,3,Permanent,133882,Nuwara Eliya,Urban,0.0,Rent,Bicycle,0,0,1,528,1,203060,35,1,0,0,2,0,75000,Wedding,48,1.5167087435204134,0.5601947984045652,0.9722222222222222,2203.12,0.016455684856814208,1
APP001200,30,Male,Married,O/L Passed,5,0,Daily Wage,18729,Kurunegala,Rural,2.0,Rent,None,0,1,1,485,0,0,10,0,1,1,1,0,75000,Education,12,0.0,4.004485023226013,0.2777777777777778,6876.0,0.36713118692936086,1
APP001201,27,Male,Married,O/L Passed,6,3,Self-Employed,59729,Kegalle,Urban,0.25,Rent,Three-wheeler,0,1,0,559,0,0,25,0,1,0,0,0,500000,Housing,12,0.0,8.371142995864655,0.6944444444444444,45840.0,0.7674663898608716,1
APP001202,53,Male,Married,A/L Passed,3,0,Pensioner,26171,Kandy,Rural,0.0,Own,Bicycle,0,1,1,645,1,41477,1,1,1,1,2,0,150000,Medical,12,1.5848458217110541,5.731534905047572,0.027777777777777776,13752.0,0.5254671200947614,1
APP001203,43,Female,Married,Grade 9-10,3,4,Pensioner,28947,Kilinochchi,Rural,0.25,Family,None,0,1,1,848,0,0,28,0,1,0,2,0,300000,Medical,48,0.0,10.36376826614157,0.7777777777777778,8812.5,0.3044356928179086,0
APP001204,41,Male,Widowed,Diploma,6,2,Casual,42916,Vavuniya,Urban,1.0,Own,None,0,1,1,681,1,116111,28,0,1,1,0,0,500000,Emergency,24,2.7055410569484573,11.650666418119117,0.7777777777777778,24962.05,0.5816490353248206,1
APP001205,39,Male,Married,Grade 9-10,5,3,Casual,37397,Matara,Rural,0.75,Own,None,0,1,1,419,0,0,35,0,1,0,0,0,500000,Debt Consolidation,6,0.0,13.370056421638099,0.9722222222222222,87762.61,2.34678209482044,1
APP001206,39,Male,Married,A/L Passed,6,0,Daily Wage,29180,Jaffna,Urban,0.0,Rent,Motorcycle,0,0,1,526,1,39529,18,1,1,1,1,0,150000,Medical,12,1.3546607265250172,5.140507196710075,0.5,13752.0,0.4712816997943797,1
APP001207,56,Male,Married,Grade 5-8,3,0,Pensioner,49725,Monaragala,Rural,3.0,Own,Motorcycle,0,1,0,590,0,0,9,0,1,1,2,0,50000,Agriculture,36,0.0,1.0055304172951232,0.25,1807.62,0.03635233785822021,0
APP001208,49,Male,Single,O/L Passed,5,3,Self-Employed,39450,Kilinochchi,Rural,0.0,Family,None,0,1,1,650,0,0,10,0,1,1,0,0,150000,Business,18,0.0,3.802281368821293,0.2777777777777778,9570.87,0.24260760456273767,0
APP001209,38,Male,Single,O/L Passed,3,1,Farmer,31300,Kalutara,Rural,0.75,Own,Three-wheeler,9,1,1,518,0,0,6,0,0,1,1,0,300000,Medical,18,0.0,9.584664536741213,0.16666666666666666,19141.73,0.6115568690095846,1
APP001210,22,Male,Married,O/L Passed,5,0,Farmer,37064,Batticaloa,Rural,0.5,Rent,None,6,1,1,658,0,0,12,1,1,1,1,0,50000,Emergency,24,0.0,1.3490179149579107,0.3333333333333333,2496.21,0.06734864018994173,0
APP001211,21,Male,Divorced,Grade 5-8,5,3,Casual,19441,Matara,Rural,0.0,Own,Motorcycle,0,1,1,518,1,290406,1,0,0,1,0,0,150000,Housing,18,14.937811840954684,7.715652487011985,0.027777777777777776,9570.87,0.49230337945578934,1
APP001212,25,Female,Married,A/L Passed,6,0,Self-Employed,39332,Anuradhapura,Rural,0.0,Rent,Bicycle,0,1,1,658,1,178721,29,1,1,0,1,0,300000,Agriculture,24,4.543908268076884,7.627377199227093,0.8055555555555556,14977.23,0.3807899420319333,1
